SEASON,TEAM,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,PLAYER_ID
2005-06,Mavericks,Jason Terry,31,G,2-Jun,180,15-Sep-77,28,6,1891
2005-06,Mavericks,Josh Powell,33,F,9-Jun,225,25-Jan-83,23,R,2694
2005-06,Mavericks,Devin Harris,34,G,3-Jun,185,27-Feb-83,23,1,2734
2005-06,Mavericks,Dirk Nowitzki,41,F,Jul-00,245,19-Jun-78,28,7,1717
2005-06,Mavericks,Jerry Stackhouse,42,G-F,6-Jun,218,5-Nov-74,31,10,711
2005-06,Mavericks,Adrian Griffin,44,G-F,5-Jun,230,4-Jul-74,31,6,1559
2006-07,Mavericks,Greg Buckner,1,G-F,4-Jun,210,16-Sep-76,30,7,1761
2006-07,Mavericks,Josh Howard,5,F-G,7-Jun,210,28-Apr-80,27,3,2572
2006-07,Mavericks,DeSagana Diop,7,C,Jul-00,280,30-Jan-82,25,5,2205
2006-07,Mavericks,Jose Juan Barea,11,G,Jun-00,175,26-Jun-84,23,R,200826
2006-07,Mavericks,Maurice Ager,13,G,5-Jun,202,9-Feb-84,23,R,200772
2006-07,Mavericks,Pops Mensah-Bonsu,21,F,9-Jun,240,7-Sep-83,23,R,200822
2006-07,Mavericks,Erick Dampier,25,C,11-Jun,265,14-Jul-75,31,10,956
2006-07,Mavericks,DJ Mbenga,28,C,Jul-00,255,30-Dec-80,26,2,2788
2006-07,Mavericks,Jason Terry,31,G,2-Jun,180,15-Sep-77,29,7,1891
2006-07,Mavericks,Devin Harris,34,G,3-Jun,185,27-Feb-83,24,2,2734
2006-07,Mavericks,Devean George,40,G-F,8-Jun,235,29-Aug-77,29,7,1904
2006-07,Mavericks,Dirk Nowitzki,41,F,Jul-00,245,19-Jun-78,29,8,1717
2006-07,Mavericks,Jerry Stackhouse,42,F-G,6-Jun,218,5-Nov-74,32,11,711
2006-07,Mavericks,Austin Croshere,44,F,10-Jun,235,1-May-75,32,9,1506
2006-07,Mavericks,Kevin Willis,45,C-F,Jul-00,245,6-Sep-62,44,20,788
2007-08,Mavericks,Jason Kidd,2,G,4-Jun,210,23-Mar-73,35,13,467
2007-08,Mavericks,Josh Howard,5,F-G,5-Jun,210,28-Apr-80,28,4,2572
2007-08,Mavericks,Eddie Jones,6,G-F,6-Jun,200,20-Oct-71,36,13,224
