SEASON,TEAM,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,PLAYER_ID
2012-13,Bucks,JJ Redick,5,G,4-Jun,190,24-Jun-84,29,6,200755
2012-13,Bucks,Marquis Daniels,6,F,6-Jun,200,7-Jan-81,32,9,2605
2012-13,Bucks,Ersan Ilyasova,7,F,10-Jun,235,15-May-87,26,4,101141
2012-13,Bucks,Larry Sanders,8,C,11-Jun,235,21-Nov-88,24,2,202336
2012-13,Bucks,Joel Przybilla,10,C,1-Jul,245,10-Oct-79,33,12,2038
2012-13,Bucks,Monta Ellis,11,G,3-Jun,185,26-Oct-85,27,7,101145
2012-13,Bucks,Luc Mbah a Moute,12,F,8-Jun,230,9-Sep-86,26,4,201601
2012-13,Bucks,Ekpe Udoh,13,C,10-Jun,245,20-May-87,26,2,202327
2012-13,Bucks,Ish Smith,15,G,Jun-00,175,5-Jul-88,24,2,202397
2012-13,Bucks,Mike Dunleavy,17,F,9-Jun,230,15-Sep-80,32,10,2399
2012-13,Bucks,Gustavo Ayon,19,F-C,10-Jun,250,1-Apr-85,28,1,202970
2012-13,Bucks,Samuel Dalembert,21,C,11-Jun,250,10-May-80,33,10,2223
2012-13,Bucks,John Henson,31,F,11-Jun,220,28-Dec-90,22,R,203089
2013-14,Bucks,Ekpe Udoh,5,F-C,10-Jun,245,20-May-87,27,3,202327
2013-14,Bucks,Nate Wolters,6,G,4-Jun,190,15-May-91,23,R,203489
2013-14,Bucks,Ersan Ilyasova,7,F,10-Jun,235,15-May-87,27,5,101141
2013-14,Bucks,Larry Sanders,8,C,11-Jun,235,21-Nov-88,25,3,202336
2013-14,Bucks,Miroslav Raduljica,9,C,Jul-00,250,5-Jan-88,26,R,203545
2013-14,Bucks,Carlos Delfino,10,G-F,6-Jun,230,29-Aug-82,31,8,2568
2013-14,Bucks,Brandon Knight,11,G,3-Jun,189,2-Dec-91,22,2,202688
2013-14,Bucks,Jeff Adrien,12,F,7-Jun,245,10-Feb-86,28,3,202399
2013-14,Bucks,Ramon Sessions,13,G,3-Jun,190,11-Apr-86,28,6,201196
2013-14,Bucks,Chris Wright,15,F,9-Jun,226,30-Sep-88,25,1,202874
2013-14,Bucks,Khris Middleton,22,F,8-Jun,217,12-Aug-91,22,1,203114
2013-14,Bucks,Zaza Pachulia,27,C,11-Jun,275,10-Feb-84,30,10,2585
2013-14,Bucks,John Henson,31,C-F,11-Jun,220,28-Dec-90,23,1,203089
2013-14,Bucks,Giannis Antetokounmpo,34,G-F,9-Jun,205,6-Dec-94,19,R,203507
2014-15,Bucks,Johnny O'Bryant,3,F,9-Jun,265,1-Jun-93,22,R,203948
2014-15,Bucks,Michael Carter-Williams,5,G,6-Jun,190,10-Oct-91,23,1,203487
2014-15,Bucks,Ersan Ilyasova,7,F,10-Jun,235,15-May-87,28,6,101141
2014-15,Bucks,Jared Dudley,9,F-G,7-Jun,225,10-Jul-85,29,7,201162
2014-15,Bucks,Tyler Ennis,11,G,3-Jun,175,24-Aug-94,20,R,203898
2014-15,Bucks,Jabari Parker,12,F,8-Jun,240,15-Mar-95,20,R,203953
2014-15,Bucks,Jorge Gutierrez,13,G,3-Jun,195,27-Dec-88,26,1,203268
2014-15,Bucks,Damien Inglis,17,F,8-Jun,225,20-May-95,20,R,203996
